industry,founding_date,office_country,office_state,office_city,office_region,first_funding_date,last_funding_date,num_funding_rounds,total_funding_usd,first_milestone_date,last_milestone_date,num_milestones,acquisition_price,acquisition_currency,acquired,ipo_valuation_amount,valuation_currency,ipo,exit,funding_time_span
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
10,4,93,34,1401,859,1970-01-01 00:00:00.000001732,1970-01-01 00:00:00.000000782,3,26000006,977,159,2,0.0,6,0,0.0,3,0,0,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,40,40,1,0.0,6,0,0.0,3,0,0,0
28,92,30,4,84,39,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
22,1176,31,4,1882,1327,1970-01-01 00:00:00.000001636,1970-01-01 00:00:00.000000169,2,1530000,1515,229,2,30000000.0,6,1,0.0,3,0,1,-1
3,61,93,31,1801,859,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,8500000000.0,6,1,0.0,3,1,1,0
40,12,93,4,1882,202,1970-01-01 00:00:00.000001474,1970-01-01 00:00:00.000001470,1,0,947,1543,2,0.0,6,0,0.0,3,0,0,-1
7,385,43,4,2136,1285,1970-01-01 00:00:00.000000469,1970-01-01 00:00:00.000000536,2,1000000,453,1701,3,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
28,9,93,6,2021,1215,1970-01-01 00:00:00.000000096,1970-01-01 00:00:00.000000404,2,14993479,10,10,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
32,3,93,47,1945,1162,1970-01-01 00:00:00.000000166,1970-01-01 00:00:00.000000007,3,20600000,942,1372,2,115000000.0,6,1,0.0,3,0,1,-1
36,92,13,4,2171,1309,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
14,92,93,21,2311,1392,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,3,3,1,0.0,6,0,0.0,3,1,1,0
36,53,93,14,412,240,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,695,705,1,0.0,6,0,0.0,3,0,0,0
22,12,93,14,412,240,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,12,12,1,0.0,6,0,0.0,3,0,0,0
34,82,93,4,2094,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,4,4,1,0.0,6,0,0.0,3,0,0,0
40,1308,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1568,1611,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,0,0,1,0.0,6,0,0.0,3,0,0,0
7,1187,16,4,845,493,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1241,558,6,1000000000.0,6,1,0.0,3,1,1,0
12,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,38,38,1,0.0,6,0,0.0,3,0,0,0
15,10,93,4,53,705,1970-01-01 00:00:00.000001409,1970-01-01 00:00:00.000001406,1,6487877,10,10,0,0.0,6,0,0.0,3,0,0,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,7,7,1,0.0,6,0,0.0,3,0,0,0
40,7,93,43,114,57,1970-01-01 00:00:00.000000115,1970-01-01 00:00:00.000000115,1,1000000,1406,61,2,0.0,6,1,0.0,3,0,1,0
36,92,93,14,412,240,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,9,9,1,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,567,588,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
25,92,93,47,2215,1341,1970-01-01 00:00:00.000001512,1970-01-01 00:00:00.000001509,1,6000000,1221,1273,1,0.0,6,1,0.0,3,0,1,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,7,7,1,0.0,6,0,0.0,3,0,0,0
5,92,93,23,1443,858,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
28,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,13,4,2173,1309,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1,1,1,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,564,585,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,6,6,1,0.0,6,0,0.0,3,0,0,0
9,92,93,48,1309,782,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,8,1218,3,0.0,6,0,0.0,3,1,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,9,9,1,0.0,6,0,0.0,3,0,0,0
36,92,93,19,341,146,1970-01-01 00:00:00.000000988,1970-01-01 00:00:00.000000986,1,5000000,1093,1142,1,0.0,6,0,0.0,3,0,0,-1
4,92,13,4,45,1457,1970-01-01 00:00:00.000001555,1970-01-01 00:00:00.000001552,1,7000000,10,10,0,0.0,6,0,0.0,3,1,1,-1
7,7,93,9,1192,1276,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
28,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1515,1566,1,0.0,6,0,0.0,3,0,0,0
28,1027,93,31,1157,697,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
28,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
3,0,93,4,1884,1095,1970-01-01 00:00:00.000001726,1970-01-01 00:00:00.000001723,1,25000000,4,4,1,0.0,6,1,0.0,3,0,1,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,175,179,1,0.0,6,0,0.0,3,0,0,0
12,1310,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1221,1524,2,0.0,6,0,0.0,3,0,0,0
40,3,31,4,1165,700,1970-01-01 00:00:00.000000165,1970-01-01 00:00:00.000000003,2,0,12,1147,2,2500000.0,6,1,0.0,3,0,1,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,0,0,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1079,1129,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,12,12,1,0.0,6,0,0.0,3,0,0,0
28,7,93,43,926,548,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
22,1579,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,119,124,1,0.0,6,0,0.0,3,0,0,0
22,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
18,9,93,5,538,315,1970-01-01 00:00:00.000001497,1970-01-01 00:00:00.000001490,1,869964,10,10,0,0.0,6,0,0.0,3,0,0,-1
9,92,93,4,479,705,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1309,1366,1,0.0,6,0,0.0,3,1,1,0
9,4,93,4,2094,1095,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000945,3,34000418,1217,1269,1,0.0,6,0,0.0,3,0,0,0
36,61,93,14,412,240,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,1200000000.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,89,23,4,239,138,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,4100000.0,2,1,0.0,3,0,1,0
36,0,93,4,1178,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,2,2,1,0.0,6,1,0.0,3,0,1,0
4,92,93,46,314,186,1970-01-01 00:00:00.000000121,1970-01-01 00:00:00.000000122,1,6077370,130,136,1,0.0,6,1,0.0,3,0,1,0
1,92,31,4,1165,700,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
9,8,93,43,114,57,1970-01-01 00:00:00.000000138,1970-01-01 00:00:00.000000785,2,37500000,764,1547,3,0.0,6,0,0.0,3,0,0,0
28,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
19,10,93,9,1803,1065,1970-01-01 00:00:00.000000874,1970-01-01 00:00:00.000000863,1,75000,10,10,0,0.0,6,0,0.0,3,0,0,-1
3,73,93,27,587,1025,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,11,11,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,250000.0,6,1,0.0,3,0,1,0
36,7,93,4,1882,1095,1970-01-01 00:00:00.000001193,1970-01-01 00:00:00.000001184,1,6000000,11,1617,2,0.0,6,1,0.0,3,0,1,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,6,6,1,0.0,6,0,0.0,3,0,0,0
22,8,93,47,1945,1162,1970-01-01 00:00:00.000000355,1970-01-01 00:00:00.000000338,1,2600000,385,412,2,0.0,6,0,0.0,3,1,1,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1350,1402,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
8,0,93,45,1769,1368,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1282,1335,1,0.0,6,0,0.0,3,0,0,0
40,7,93,44,568,1119,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,183,187,1,0.0,6,0,0.0,3,0,0,0
40,1232,93,47,1945,1162,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000731,3,16500000,366,765,3,0.0,6,1,0.0,3,0,1,0
40,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
20,1427,13,4,2051,1115,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
32,26,93,20,205,1368,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1522,1573,1,990000000.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1328,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
25,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,750000.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1357,1409,1,0.0,6,0,0.0,3,0,0,0
40,7,93,4,1601,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,568,1154,3,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,1175,93,4,1882,1095,1970-01-01 00:00:00.000000470,1970-01-01 00:00:00.000000464,1,2500000,828,451,2,0.0,6,1,0.0,3,0,1,-1
9,901,93,4,1376,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,816,841,1,0.0,6,1,0.0,3,0,1,0
12,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
14,7,43,4,1023,611,1970-01-01 00:00:00.000000130,1970-01-01 00:00:00.000000132,1,7000000,10,10,0,0.0,6,1,0.0,3,0,1,0
36,91,31,4,1165,700,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
22,11,78,4,1882,1091,1970-01-01 00:00:00.000000471,1970-01-01 00:00:00.000000671,2,9500000,456,469,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,451,464,1,0.0,6,0,0.0,3,0,0,0
1,13,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
3,1,31,4,844,492,1970-01-01 00:00:00.000000655,1970-01-01 00:00:00.000001122,7,19732530,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,6,6,1,0.0,6,0,0.0,3,0,0,0
12,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1077,1127,1,0.0,6,0,0.0,3,0,0,0
25,92,93,7,2258,1368,1970-01-01 00:00:00.000000611,1970-01-01 00:00:00.000000608,1,510000,130,48,2,0.0,6,0,0.0,3,1,1,-1
40,8,93,4,1601,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,8,1474,3,0.0,6,1,0.0,3,0,1,0
36,92,29,4,874,513,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
3,92,93,4,962,705,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,452,1403,2,0.0,6,0,0.0,3,1,1,0
36,85,93,9,1082,928,1970-01-01 00:00:00.000000576,1970-01-01 00:00:00.000000568,1,650000,10,10,0,0.0,6,0,0.0,3,0,0,-1
12,91,93,4,1878,1125,1970-01-01 00:00:00.000000526,1970-01-01 00:00:00.000000523,1,50000000,636,654,1,0.0,6,0,0.0,3,0,0,-1
40,1024,93,4,1905,1095,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000011,1,200000,10,10,0,0.0,6,0,0.0,3,0,0,0
16,92,93,5,538,315,1970-01-01 00:00:00.000000030,1970-01-01 00:00:00.000000027,1,525000,10,10,0,0.0,6,0,0.0,3,0,0,-1
40,546,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
33,92,93,19,2341,146,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1268,1316,1,0.0,6,0,0.0,3,1,1,0
36,92,93,37,1683,993,1970-01-01 00:00:00.000001534,1970-01-01 00:00:00.000001528,1,6500000,4,165,3,0.0,6,1,0.0,3,0,1,-1
12,5,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
7,6,27,4,154,79,1970-01-01 00:00:00.000000293,1970-01-01 00:00:00.000001062,3,250842500,1407,1022,3,0.0,6,0,0.0,3,0,0,0
28,60,93,31,2309,1391,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,965,1010,1,0.0,6,0,0.0,3,1,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,455,468,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,807,41,4,772,448,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
40,747,93,4,1893,1095,1970-01-01 00:00:00.000000296,1970-01-01 00:00:00.000001734,3,31200000,1634,1581,5,0.0,6,1,0.0,3,0,1,0
3,92,93,4,1882,1328,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,6,6,1,0.0,6,0,0.0,3,0,0,0
12,7,93,4,1176,705,1970-01-01 00:00:00.000000894,1970-01-01 00:00:00.000000880,1,3000000,10,10,0,0.0,4,1,0.0,3,0,1,-1
36,762,93,34,1444,859,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,11,11,1,0.0,6,0,0.0,3,0,0,0
28,6,93,3,1940,972,1970-01-01 00:00:00.000001035,1970-01-01 00:00:00.000001186,2,95000000,816,841,1,0.0,6,0,0.0,3,0,0,0
7,387,93,4,1882,1095,1970-01-01 00:00:00.000001003,1970-01-01 00:00:00.000001262,2,7550000,1620,13,2,0.0,6,0,0.0,3,0,0,0
4,92,93,4,962,705,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
9,504,40,4,534,853,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,251,256,1,0.0,6,0,0.0,3,0,0,0
20,10,93,19,341,146,1970-01-01 00:00:00.000000928,1970-01-01 00:00:00.000001700,6,258462423,83,13,2,0.0,6,0,0.0,3,1,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,7,7,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,568,589,1,0.0,6,0,0.0,3,0,0,0
36,3,41,4,105,52,1970-01-01 00:00:00.000001043,1970-01-01 00:00:00.000001037,1,272000,10,10,0,0.0,6,0,0.0,3,0,0,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,323,330,1,0.0,6,0,0.0,3,0,0,0
36,92,13,4,1576,935,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,1,13,4,1573,935,1970-01-01 00:00:00.000000397,1970-01-01 00:00:00.000000384,1,10000000,0,0,1,0.0,6,1,0.0,3,0,1,-1
29,1673,93,34,673,1063,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1626,1667,1,0.0,6,0,0.0,3,0,0,0
36,92,23,4,2453,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
39,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
17,13,13,4,2170,1309,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
9,3,93,4,1601,1095,1970-01-01 00:00:00.000000893,1970-01-01 00:00:00.000000879,1,14500000,319,399,3,350000000.0,6,1,0.0,3,0,1,-1
40,937,93,15,951,569,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,746,760,1,0.0,6,0,0.0,3,0,0,0
28,10,93,22,1850,1098,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,38,38,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,2750000.0,2,1,0.0,3,0,1,0
28,92,93,43,114,57,1970-01-01 00:00:00.000001745,1970-01-01 00:00:00.000001740,1,32500,10,10,0,0.0,6,0,0.0,3,0,0,-1
28,92,41,4,1882,575,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
28,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
28,92,93,34,290,859,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,1530,93,4,1905,1095,1970-01-01 00:00:00.000000572,1970-01-01 00:00:00.000000032,6,53816776,10,10,0,112000000.0,6,1,0.0,3,0,1,-1
7,139,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,11,67,4,2285,1381,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
40,900,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1514,812,2,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
25,417,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
30,1340,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,754,93,4,1882,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1222,1274,1,0.0,6,0,0.0,3,0,0,0
3,80,93,4,712,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,12,12,1,0.0,6,0,0.0,3,1,1,0
1,754,44,4,2169,1308,1970-01-01 00:00:00.000000122,1970-01-01 00:00:00.000000123,1,65070,10,10,0,0.0,6,0,0.0,3,0,0,0
7,0,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
12,579,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1373,1425,1,0.0,3,1,0.0,3,0,1,0
28,1578,41,4,2003,1203,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,11,11,1,0.0,6,0,0.0,3,0,0,0
14,5,93,43,1806,302,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,11,11,1,0.0,6,0,0.0,3,0,0,0
12,1585,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1516,1567,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,962,705,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1505,1556,1,0.0,6,1,0.0,3,0,1,0
36,92,41,4,573,339,1970-01-01 00:00:00.000001562,1970-01-01 00:00:00.000001561,1,3859800,1216,1268,1,1100000000.0,6,1,0.0,3,0,1,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,38,38,1,0.0,6,0,0.0,3,0,0,0
36,896,93,34,1444,859,1970-01-01 00:00:00.000000896,1970-01-01 00:00:00.000000237,4,5704626,10,10,0,0.0,6,0,0.0,3,0,0,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,1,0.0,6,1,0.0,3,0,1,0
22,1438,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,756,771,1,0.0,6,1,0.0,3,0,1,0
22,10,93,4,1882,1095,1970-01-01 00:00:00.000001472,1970-01-01 00:00:00.000001468,1,770000,10,623,3,0.0,6,1,0.0,3,0,1,-1
